00005_00022_00024.ppm 63 63 6 6 58 58 5
00005_00025_00016.ppm 34 34 5 5 29 29 5
00005_00027_00023.ppm 57 54 6 6 51 49 5
00005_00034_00012.ppm 34 36 6 6 29 31 5
00005_00034_00013.ppm 34 37 6 6 29 32 5
00005_00038_00028.ppm 71 74 7 6 65 68 5
00005_00040_00025.ppm 51 52 6 6 45 47 5
00005_00044_00007.ppm 35 37 5 6 30 32 5
00005_00048_00016.ppm 43 42 6 5 38 37 5
00005_00050_00000.ppm 30 29 6 5 25 24 5
00005_00052_00004.ppm 33 32 6 5 28 27 5
00005_00052_00006.ppm 32 33 5 6 27 28 5
00005_00053_00004.ppm 28 28 6 6 23 23 5
00005_00053_00026.ppm 57 57 5 6 52 52 5
00005_00054_00020.ppm 40 39 5 5 35 34 5
00006_00000_00018.ppm 48 49 6 6 43 44 6
00006_00001_00003.ppm 31 33 5 6 26 28 6
00006_00001_00006.ppm 34 35 5 5 29 30 6
00006_00002_00020.ppm 51 55 6 6 46 50 6
00006_00003_00002.ppm 29 31 5 6 24 26 6
00006_00004_00000.ppm 29 29 5 5 24 24 6
00006_00004_00003.ppm 31 32 6 6 26 27 6
00006_00004_00008.ppm 36 37 6 6 31 32 6
00006_00004_00010.ppm 36 37 6 6 31 32 6
00006_00005_00014.ppm 34 36 6 5 28 30 6
00006_00005_00019.ppm 37 41 5 6 32 36 6
00006_00006_00012.ppm 34 35 6 6 29 30 6
00006_00006_00015.ppm 39 40 6 6 34 35 6
00006_00006_00025.ppm 64 67 5 6 59 61 6
00006_00007_00007.ppm 28 30 6 6 23 24 6
00006_00007_00011.ppm 29 31 5 6 24 26 6
00006_00011_00012.ppm 37 37 6 6 32 32 6
00006_00011_00015.ppm 39 39 5 5 34 34 6
00006_00013_00007.ppm 31 31 5 5 26 26 6
00006_00013_00019.ppm 40 41 5 6 35 36 6
00007_00000_00010.ppm 33 34 6 6 28 29 7
00007_00003_00017.ppm 49 49 6 6 44 44 7
00007_00008_00023.ppm 54 55 6 5 49 50 7
00007_00009_00006.ppm 30 32 5 5 25 27 7
00007_00014_00002.ppm 36 37 5 6 31 32 7
00007_00014_00029.ppm 149 144 13 12 137 132 7
00007_00016_00013.ppm 44 44 5 5 39 39 7
00007_00017_00011.ppm 35 35 5 5 30 30 7
00007_00021_00015.ppm 39 39 6 6 34 34 7
00007_00026_00024.ppm 52 55 5 5 47 50 7
00007_00028_00009.ppm 33 34 5 5 28 29 7
00007_00028_00019.ppm 38 40 5 5 33 34 7
00007_00031_00013.ppm 33 33 6 6 28 28 7
00007_00031_00020.ppm 40 40 6 5 34 34 7
00007_00032_00020.ppm 56 58 6 6 50 53 7
00007_00032_00029.ppm 129 131 11 12 117 119 7
00007_00034_00007.ppm 32 35 5 5 27 30 7
00007_00038_00007.ppm 33 34 5 6 28 29 7
00007_00040_00004.ppm 28 29 6 6 23 24 7
00007_00040_00018.ppm 33 34 5 6 28 29 7
00008_00000_00027.ppm 53 56 6 5 48 51 8
00008_00007_00022.ppm 51 50 6 5 46 45 8
00008_00009_00017.ppm 40 40 5 5 35 35 8
00008_00010_00006.ppm 34 33 6 5 29 28 8
00008_00011_00012.ppm 40 40 6 6 35 35 8
00008_00012_00022.ppm 58 58 5 5 53 53 8
00008_00014_00027.ppm 72 76 6 7 66 70 8
00008_00016_00000.ppm 29 29 5 6 24 24 8
00008_00016_00024.ppm 48 51 5 6 43 46 8
00008_00018_00000.ppm 33 36 6 6 28 31 8
00008_00019_00010.ppm 40 41 5 6 35 36 8
00008_00019_00023.ppm 58 58 5 5 53 53 8
00008_00021_00007.ppm 29 29 5 6 24 24 8
00008_00021_00012.ppm 35 34 5 5 29 28 8
00008_00033_00024.ppm 47 49 5 5 42 44 8
00008_00035_00009.ppm 35 35 6 6 30 30 8
00008_00040_00013.ppm 35 35 5 5 30 30 8
00008_00041_00008.ppm 40 39 6 5 35 34 8
00008_00042_00023.ppm 48 48 5 5 43 43 8
00008_00044_00022.ppm 49 50 6 6 44 45 8
00009_00003_00003.ppm 29 29 6 6 24 24 9
00009_00004_00007.ppm 30 30 6 6 25 25 9
00009_00007_00025.ppm 73 72 7 6 66 66 9
00009_00008_00008.ppm 28 28 5 5 23 23 9
00009_00013_00001.ppm 30 32 5 6 25 27 9
00009_00017_00028.ppm 106 108 10 10 97 99 9
00009_00020_00007.ppm 30 31 6 6 25 26 9
00009_00023_00007.ppm 31 32 6 5 26 27 9
00009_00024_00003.ppm 31 33 6 6 26 28 9
00009_00024_00024.ppm 57 63 5 6 51 58 9
00009_00028_00013.ppm 52 52 5 5 47 47 9
00009_00031_00017.ppm 33 34 6 6 28 28 9
00009_00033_00009.ppm 35 33 5 5 29 27 9
00009_00037_00016.ppm 46 46 5 5 41 41 9
00009_00037_00028.ppm 125 132 11 12 115 121 9
00009_00039_00017.ppm 41 41 5 5 36 36 9
00009_00045_00002.ppm 31 35 5 6 26 30 9
00009_00045_00028.ppm 119 130 11 12 109 119 9
00009_00046_00009.ppm 50 47 5 5 45 41 9
00009_00048_00010.ppm 32 32 5 5 26 26 9
00010_00001_00016.ppm 42 39 5 6 37 34 10
00010_00004_00011.ppm 32 31 6 5 27 26 10
00010_00010_00003.ppm 33 33 6 5 28 27 10
00010_00016_00003.ppm 31 30 6 5 26 25 10
00010_00019_00011.ppm 40 40 6 6 35 35 10
00010_00019_00012.ppm 41 40 6 5 36 35 10
00010_00022_00000.ppm 33 35 6 6 28 30 10
00010_00027_00014.ppm 39 41 6 6 34 36 10
00010_00028_00022.ppm 48 48 6 6 43 43 10
00010_00035_00004.ppm 31 29 6 5 26 23 10
00010_00037_00028.ppm 71 61 6 6 65 56 10
00010_00049_00026.ppm 57 58 5 6 52 53 10
00010_00050_00021.ppm 44 44 6 6 39 39 10
00010_00053_00002.ppm 35 35 6 6 30 30 10
00010_00054_00005.ppm 34 34 5 5 29 29 10
00010_00059_00012.ppm 41 40 6 5 36 35 10
00010_00060_00026.ppm 52 47 6 5 47 42 10
00010_00061_00010.ppm 39 32 6 5 34 27 10
00010_00062_00020.ppm 43 44 6 6 38 39 10
00010_00065_00013.ppm 33 30 6 5 27 25 10
00011_00000_00015.ppm 42 39 6 5 37 34 11
00011_00000_00023.ppm 63 60 5 6 58 55 11
00011_00003_00024.ppm 98 87 9 7 90 79 11
00011_00004_00000.ppm 33 33 5 5 28 28 11
00011_00005_00005.ppm 47 42 6 5 42 37 11
00011_00007_00015.ppm 59 55 5 6 54 50 11
00011_00012_00010.ppm 46 44 5 5 41 39 11
00011_00013_00016.ppm 59 58 6 6 54 52 11
00011_00015_00017.ppm 39 39 5 6 33 34 11
00011_00021_00005.ppm 34 29 6 5 28 23 11
00011_00021_00020.ppm 52 46 6 6 47 41 11
00011_00024_00011.ppm 40 36 5 5 35 31 11
00011_00025_00028.ppm 118 105 10 9 108 96 11
00011_00026_00029.ppm 172 153 15 13 158 140 11
00011_00033_00003.ppm 35 34 6 6 30 29 11
00011_00033_00005.ppm 37 38 5 6 31 32 11
00011_00038_00012.ppm 60 56 5 6 55 51 11
00011_00039_00018.ppm 43 42 5 6 38 37 11
00011_00042_00002.ppm 32 31 6 5 27 26 11
00011_00043_00007.ppm 38 40 5 5 32 34 11
00012_00001_00012.ppm 38 38 5 5 33 33 12
00012_00007_00019.ppm 52 52 5 6 47 47 12
00012_00008_00021.ppm 60 61 5 5 54 56 12
00012_00009_00022.ppm 55 57 5 5 50 52 12
00012_00011_00002.ppm 37 40 6 6 32 34 12
00012_00012_00008.ppm 38 37 5 5 32 32 12
00012_00012_00022.ppm 70 70 6 6 64 64 12
00012_00015_00024.ppm 57 61 5 6 52 56 12
00012_00016_00017.ppm 40 39 5 5 35 34 12
00012_00022_00002.ppm 34 35 5 6 29 30 12
00012_00029_00002.ppm 40 40 5 6 35 34 12
00012_00033_00025.ppm 63 70 6 7 58 64 12
00012_00034_00005.ppm 57 56 6 5 52 51 12
00012_00037_00004.ppm 43 42 6 5 38 37 12
00012_00045_00011.ppm 54 54 6 6 49 49 12
00012_00047_00005.ppm 41 43 6 5 36 38 12
00012_00050_00006.ppm 32 34 5 6 27 29 12
00012_00057_00009.ppm 45 47 6 5 40 41 12
00012_00059_00013.ppm 38 38 6 6 33 33 12
00012_00067_00016.ppm 48 46 6 5 43 41 12
00013_00001_00001.ppm 26 30 5 6 21 25 13
00013_00003_00013.ppm 53 48 6 6 47 43 13
00013_00004_00023.ppm 70 60 7 5 64 54 13
00013_00014_00029.ppm 169 160 15 14 155 146 13
00013_00024_00007.ppm 41 39 5 6 36 34 13
00013_00028_00023.ppm 50 46 6 5 44 40 13
00013_00029_00001.ppm 30 31 5 6 25 26 13
00013_00037_00006.ppm 40 39 6 5 35 34 13
00013_00040_00022.ppm 69 59 7 6 63 54 13
00013_00040_00029.ppm 143 122 13 10 131 112 13
00013_00045_00002.ppm 75 74 7 6 69 68 13
00013_00055_00006.ppm 43 40 5 5 38 35 13
00013_00055_00019.ppm 58 53 6 5 53 48 13
00013_00059_00016.ppm 95 87 8 7 87 80 13
00013_00059_00018.ppm 96 87 9 7 88 80 13
00013_00061_00002.ppm 46 43 5 6 40 37 13
00013_00061_00010.ppm 60 57 6 6 55 51 13
00013_00063_00002.ppm 31 30 6 6 26 25 13
00013_00068_00020.ppm 105 83 10 8 96 76 13
00013_00070_00002.ppm 68 61 7 6 62 56 13
00014_00000_00004.ppm 50 48 5 5 45 43 14
00014_00001_00016.ppm 60 59 6 6 54 54 14
00014_00002_00010.ppm 40 41 5 6 35 36 14
00014_00003_00009.ppm 52 51 6 5 47 46 14
00014_00007_00008.ppm 42 41 6 6 37 36 14
00014_00009_00018.ppm 49 51 5 5 43 46 14
00014_00010_00021.ppm 95 107 8 10 87 98 14
00014_00011_00002.ppm 43 42 6 5 38 37 14
00014_00011_00018.ppm 58 56 6 5 52 51 14
00014_00012_00007.ppm 44 45 5 6 39 40 14
00014_00014_00012.ppm 59 70 6 7 54 64 14
00014_00015_00028.ppm 140 140 12 12 128 128 14
00014_00017_00026.ppm 93 94 8 8 84 86 14
00014_00018_00014.ppm 62 63 5 5 57 58 14
00014_00018_00026.ppm 120 123 10 11 110 113 14
00014_00020_00014.ppm 59 66 5 6 54 60 14
00014_00022_00006.ppm 40 41 6 5 34 36 14
00014_00024_00020.ppm 47 47 6 6 41 41 14
00014_00025_00018.ppm 45 46 6 6 40 41 14
00014_00025_00019.ppm 46 48 5 6 41 43 14
00015_00000_00009.ppm 46 47 6 6 40 42 15
00015_00002_00013.ppm 37 46 5 5 32 41 15
00015_00004_00001.ppm 29 30 5 5 24 25 15
00015_00004_00020.ppm 46 48 5 5 41 43 15
00015_00004_00021.ppm 49 51 5 5 44 45 15
00015_00005_00006.ppm 30 30 6 6 25 25 15
00015_00009_00023.ppm 63 63 6 6 58 58 15
00015_00010_00019.ppm 44 43 6 6 39 38 15
00015_00010_00022.ppm 53 52 6 6 48 47 15
00015_00010_00024.ppm 60 58 6 6 55 53 15
00015_00011_00006.ppm 44 52 5 5 39 47 15
00015_00012_00001.ppm 37 40 6 5 31 35 15
00015_00012_00004.ppm 38 42 6 5 33 37 15
00015_00012_00024.ppm 46 51 6 6 40 45 15
00015_00013_00002.ppm 32 33 6 5 26 27 15
00015_00014_00007.ppm 32 36 6 5 26 31 15
00015_00015_00014.ppm 37 44 5 6 32 39 15
00015_00017_00005.ppm 34 36 5 6 29 30 15
00015_00018_00028.ppm 120 142 11 12 110 130 15
00015_00020_00000.ppm 26 25 6 5 21 20 15
00016_00001_00013.ppm 52 55 5 5 47 50 16
00016_00002_00000.ppm 26 27 5 6 21 22 16
00016_00003_00001.ppm 33 33 6 5 28 28 16
00016_00003_00015.ppm 41 43 6 6 36 38 16
00016_00004_00029.ppm 112 111 9 9 103 102 16
00016_00005_00029.ppm 52 53 6 5 47 48 16
00016_00007_00000.ppm 27 26 6 5 21 21 16
00016_00007_00010.ppm 30 31 5 6 25 26 16
00016_00007_00027.ppm 52 51 6 5 47 46 16
00016_00008_00003.ppm 57 58 5 6 52 53 16
00016_00008_00019.ppm 82 82 8 8 75 75 16
00016_00009_00018.ppm 38 37 5 5 33 32 16
00016_00009_00023.ppm 42 46 5 5 37 41 16
00016_00010_00000.ppm 31 32 6 6 26 27 16
00016_00010_00010.ppm 38 37 6 5 32 32 16
00016_00010_00017.ppm 43 42 5 5 38 37 16
00016_00012_00008.ppm 30 31 5 6 25 26 16
00016_00012_00021.ppm 44 47 5 6 39 42 16
00016_00012_00022.ppm 45 48 5 6 40 43 16
00016_00013_00001.ppm 50 49 5 5 44 44 16
00017_00000_00016.ppm 28 31 5 5 22 26 17
00017_00001_00017.ppm 37 36 6 5 32 31 17
00017_00004_00002.ppm 41 44 6 6 35 38 17
00017_00004_00025.ppm 30 30 5 5 25 25 17
00017_00009_00014.ppm 37 41 5 5 32 36 17
00017_00011_00000.ppm 26 28 5 6 21 23 17
00017_00012_00013.ppm 30 28 5 5 25 23 17
00017_00012_00015.ppm 30 28 6 5 25 23 17
00017_00017_00025.ppm 70 73 7 6 64 67 17
00017_00019_00019.ppm 51 54 5 5 46 49 17
00017_00020_00006.ppm 33 31 6 5 28 26 17
00017_00022_00001.ppm 35 36 5 5 30 31 17
00017_00022_00003.ppm 36 37 6 6 31 32 17
00017_00022_00025.ppm 74 73 7 6 68 67 17
00017_00023_00007.ppm 31 31 6 5 26 26 17
00017_00026_00024.ppm 35 37 5 6 30 32 17
00017_00030_00011.ppm 49 51 6 6 44 46 17
00017_00032_00001.ppm 26 28 5 6 21 23 17
00017_00033_00006.ppm 28 29 6 5 23 24 17
00017_00036_00012.ppm 29 35 6 6 24 30 17
00018_00000_00025.ppm 31 28 6 5 26 23 18
00018_00001_00005.ppm 47 44 5 6 42 39 18
00018_00003_00026.ppm 113 103 10 9 104 94 18
00018_00004_00001.ppm 62 55 6 5 57 50 18
00018_00006_00013.ppm 54 49 5 6 49 44 18
00018_00006_00017.ppm 63 58 6 6 58 53 18
00018_00006_00024.ppm 84 76 7 7 77 70 18
00018_00008_00006.ppm 58 50 6 5 52 44 18
00018_00009_00005.ppm 32 30 5 6 26 24 18
00018_00015_00000.ppm 40 39 6 5 35 34 18
00018_00015_00002.ppm 41 42 5 6 36 37 18
00018_00016_00023.ppm 51 47 6 5 46 42 18
00018_00028_00010.ppm 44 45 5 6 39 40 18
00018_00029_00017.ppm 56 49 6 5 51 44 18
00018_00030_00000.ppm 27 26 5 6 22 21 18
00018_00034_00007.ppm 39 36 6 6 34 31 18
00018_00034_00012.ppm 43 38 6 6 38 33 18
00018_00037_00014.ppm 53 53 6 6 48 48 18
00018_00038_00007.ppm 46 45 6 5 41 40 18
00018_00039_00022.ppm 73 68 7 7 67 62 18
00019_00000_00000.ppm 65 57 6 6 60 52 19
00019_00000_00013.ppm 85 72 8 7 78 66 19
00019_00000_00016.ppm 94 81 9 7 86 73 19
00019_00000_00019.ppm 105 88 10 7 96 81 19
00019_00000_00020.ppm 107 94 9 9 98 86 19
00019_00000_00026.ppm 133 116 12 10 122 106 19
00019_00001_00014.ppm 45 41 6 6 40 36 19
00019_00001_00018.ppm 54 49 5 6 48 43 19
00019_00001_00020.ppm 58 54 5 5 53 48 19
00019_00001_00027.ppm 112 100 9 9 103 92 19
00019_00002_00001.ppm 44 39 6 5 39 34 19
00019_00002_00002.ppm 44 40 5 5 38 34 19
00019_00002_00016.ppm 64 56 6 6 59 51 19
00019_00002_00017.ppm 67 58 6 6 61 52 19
00019_00002_00019.ppm 73 61 7 5 67 55 19
00019_00003_00008.ppm 37 37 6 6 32 31 19
00019_00003_00009.ppm 39 37 6 5 33 31 19
00019_00004_00029.ppm 111 106 10 10 102 97 19
00019_00006_00015.ppm 51 47 5 5 46 42 19
00019_00006_00026.ppm 107 94 10 9 98 86 19
00020_00000_00012.ppm 38 34 5 6 32 29 20
00020_00001_00009.ppm 38 35 5 5 33 30 20
00020_00001_00029.ppm 69 58 6 5 63 53 20
00020_00002_00027.ppm 87 81 8 7 80 74 20
00020_00004_00014.ppm 37 37 6 6 32 32 20
00020_00004_00018.ppm 41 40 6 5 36 35 20
00020_00005_00026.ppm 55 51 6 5 50 46 20
00020_00006_00006.ppm 31 29 6 6 26 24 20
00020_00006_00021.ppm 52 46 5 5 47 40 20
00020_00008_00000.ppm 30 30 5 5 25 25 20
00020_00008_00021.ppm 44 44 5 5 39 39 20
00020_00008_00028.ppm 73 72 7 6 67 66 20
00020_00009_00000.ppm 36 36 5 5 31 31 20
00020_00009_00008.ppm 39 39 5 5 34 34 20
00020_00009_00027.ppm 57 57 6 6 52 52 20
00020_00010_00016.ppm 45 41 5 5 40 35 20
00020_00011_00012.ppm 37 34 6 5 31 28 20
00020_00011_00013.ppm 37 35 6 6 32 30 20
00020_00011_00014.ppm 39 36 6 6 33 31 20
00020_00011_00021.ppm 50 48 5 5 45 43 20
00021_00000_00001.ppm 34 35 5 6 29 30 21
00021_00000_00011.ppm 46 44 5 5 41 38 21
00021_00001_00008.ppm 38 36 5 6 33 31 21
00021_00002_00006.ppm 35 33 5 5 30 28 21
00021_00002_00017.ppm 46 42 6 6 41 37 21
00021_00002_00025.ppm 63 57 5 5 58 52 21
00021_00003_00000.ppm 30 32 5 6 25 27 21
00021_00003_00015.ppm 47 45 5 6 42 40 21
00021_00003_00025.ppm 99 87 9 8 91 80 21
00021_00004_00014.ppm 39 35 6 5 34 30 21
00021_00004_00016.ppm 41 37 6 5 36 32 21
00021_00004_00018.ppm 44 39 6 5 39 34 21
00021_00005_00002.ppm 33 30 6 5 28 25 21
00021_00005_00008.ppm 37 35 6 6 32 30 21
00021_00006_00016.ppm 46 42 6 5 41 37 21
00021_00006_00020.ppm 53 50 6 6 48 45 21
00021_00007_00000.ppm 35 33 6 5 30 28 21
00021_00007_00008.ppm 41 38 5 5 36 33 21
00021_00009_00007.ppm 40 38 6 5 35 33 21
00021_00009_00015.ppm 49 47 5 5 44 41 21
00022_00000_00018.ppm 57 53 5 6 52 48 22
00022_00000_00019.ppm 60 55 6 6 55 50 22
00022_00001_00021.ppm 53 45 6 5 48 40 22
00022_00003_00015.ppm 53 47 6 5 48 42 22
00022_00004_00020.ppm 48 46 6 5 43 41 22
00022_00005_00019.ppm 49 45 6 5 44 40 22
00022_00005_00027.ppm 64 63 5 6 59 58 22
00022_00006_00007.ppm 35 32 5 6 30 27 22
00022_00008_00009.ppm 33 32 6 6 27 26 22
00022_00008_00015.ppm 40 39 6 6 35 33 22
00022_00008_00025.ppm 84 78 8 7 76 71 22
00022_00009_00008.ppm 39 36 5 5 34 31 22
00022_00009_00018.ppm 55 49 5 5 50 44 22
00022_00009_00021.ppm 64 57 5 6 59 52 22
00022_00010_00014.ppm 37 37 5 5 32 32 22
00022_00010_00022.ppm 48 47 6 6 42 41 22
00022_00011_00018.ppm 51 48 6 5 46 43 22
00022_00012_00002.ppm 33 31 6 6 28 26 22
00022_00012_00013.ppm 43 42 5 6 38 37 22
00022_00012_00016.ppm 49 48 5 6 44 43 22
00023_00000_00021.ppm 53 52 6 6 48 46 23
00023_00000_00027.ppm 93 92 8 9 85 84 23
00023_00001_00002.ppm 68 63 7 6 62 58 23
00023_00002_00012.ppm 47 43 5 5 42 38 23
00023_00003_00010.ppm 61 55 5 6 56 50 23
00023_00003_00016.ppm 76 68 7 7 70 62 23
00023_00004_00011.ppm 37 34 5 5 32 29 23
00023_00006_00018.ppm 51 46 6 6 46 41 23
00023_00007_00020.ppm 56 50 5 5 51 45 23
00023_00008_00006.ppm 46 43 6 6 41 38 23
00023_00008_00019.ppm 75 70 6 6 69 64 23
00023_00009_00014.ppm 49 46 5 6 44 41 23
00023_00009_00021.ppm 60 56 5 6 55 51 23
00023_00010_00004.ppm 43 40 6 6 37 35 23
00023_00010_00018.ppm 63 58 5 5 57 53 23
00023_00013_00003.ppm 41 40 5 6 36 35 23
00023_00013_00008.ppm 46 44 5 6 41 39 23
00023_00013_00014.ppm 54 51 6 6 49 46 23
00023_00015_00000.ppm 39 36 5 5 34 31 23
00023_00016_00004.ppm 41 40 5 5 36 35 23
00024_00000_00009.ppm 33 30 5 5 28 25 24
00024_00000_00013.ppm 37 35 5 6 32 29 24
00024_00000_00022.ppm 64 61 5 6 59 55 24
00024_00001_00016.ppm 65 69 6 7 60 63 24
00024_00001_00019.ppm 68 69 7 7 62 63 24
00024_00002_00013.ppm 61 58 6 6 56 53 24
00024_00002_00017.ppm 64 59 6 5 59 54 24
00024_00002_00020.ppm 67 61 6 5 61 55 24
00024_00004_00004.ppm 33 31 5 6 27 25 24
00024_00004_00023.ppm 75 70 6 6 68 64 24
00024_00005_00024.ppm 57 54 6 5 52 48 24
00024_00006_00004.ppm 35 32 6 6 30 27 24
00024_00007_00020.ppm 71 61 6 5 65 56 24
00024_00007_00021.ppm 75 68 6 7 69 62 24
00024_00008_00000.ppm 34 37 5 5 29 32 24
00024_00008_00006.ppm 41 43 6 5 36 38 24
00024_00008_00018.ppm 50 52 6 5 45 47 24
00024_00008_00022.ppm 50 51 6 5 45 46 24
00024_00008_00024.ppm 49 50 5 5 44 45 24
00024_00008_00025.ppm 51 56 6 6 46 51 24
00025_00001_00015.ppm 98 86 8 7 90 79 25
00025_00002_00015.ppm 48 46 5 5 42 41 25
00025_00004_00027.ppm 72 63 6 6 65 58 25
00025_00005_00010.ppm 36 37 6 5 31 31 25
00025_00008_00011.ppm 94 87 9 8 85 80 25
00025_00010_00000.ppm 37 40 0 6 32 35 25
00025_00012_00023.ppm 95 89 8 8 87 81 25
00025_00015_00000.ppm 33 32 5 6 28 27 25
00025_00017_00024.ppm 86 78 8 7 78 71 25
00025_00019_00009.ppm 49 47 6 5 44 42 25
00025_00022_00025.ppm 124 116 11 11 114 106 25
00025_00027_00009.ppm 43 42 5 5 38 37 25
00025_00032_00014.ppm 36 34 6 5 30 28 25
00025_00035_00013.ppm 38 37 5 6 33 31 25
00025_00036_00029.ppm 73 67 6 6 67 61 25
00025_00038_00008.ppm 36 34 5 6 30 29 25
00025_00040_00007.ppm 37 35 5 5 32 30 25
00025_00041_00004.ppm 43 40 6 6 38 35 25
