p = 0.972500; confidence = 0.710000; image = 1; scale_factor = 0.567000; x = 124; y = 315
p = 0.463000; confidence = 0.540000; image = 5; scale_factor = 1.175730; x = 861; y = 290
p = 0.546900; confidence = 0.500000; image = 6; scale_factor = 0.680400; x = 1141; y = 319
p = 0.908700; confidence = 0.620000; image = 6; scale_factor = 1.693050; x = 460; y = 254
p = 0.993500; confidence = 0.780000; image = 6; scale_factor = 2.031660; x = 460; y = 254
p = 0.994000; confidence = 0.810000; image = 6; scale_factor = 2.031660; x = 460; y = 253
p = 0.993500; confidence = 0.780000; image = 6; scale_factor = 2.031660; x = 461; y = 254
p = 0.661400; confidence = 0.590000; image = 9; scale_factor = 0.816480; x = 329; y = 268
p = 0.572200; confidence = 0.570000; image = 9; scale_factor = 0.816480; x = 824; y = 276
p = 0.974800; confidence = 0.680000; image = 9; scale_factor = 0.816480; x = 332; y = 273
p = 0.974800; confidence = 0.620000; image = 9; scale_factor = 0.816480; x = 331; y = 272
p = 0.572200; confidence = 0.520000; image = 9; scale_factor = 0.816480; x = 827; y = 278
p = 0.998700; confidence = 0.860000; image = 9; scale_factor = 0.979780; x = 325; y = 268
p = 0.998000; confidence = 0.870000; image = 9; scale_factor = 0.979780; x = 827; y = 274
p = 1.000000; confidence = 0.900000; image = 9; scale_factor = 0.979780; x = 326; y = 271
p = 1.000000; confidence = 0.900000; image = 9; scale_factor = 0.979780; x = 326; y = 271
p = 1.000000; confidence = 0.920000; image = 9; scale_factor = 0.979780; x = 826; y = 276
p = 0.998000; confidence = 0.890000; image = 9; scale_factor = 0.979780; x = 826; y = 274
p = 0.961400; confidence = 0.700000; image = 9; scale_factor = 1.175730; x = 329; y = 262
p = 0.998200; confidence = 0.790000; image = 9; scale_factor = 1.175730; x = 329; y = 270
p = 0.961400; confidence = 0.630000; image = 9; scale_factor = 1.175730; x = 329; y = 277
p = 0.997500; confidence = 0.810000; image = 9; scale_factor = 1.175730; x = 829; y = 271
p = 0.997300; confidence = 0.790000; image = 9; scale_factor = 1.175730; x = 830; y = 277
p = 0.557400; confidence = 0.570000; image = 9; scale_factor = 1.175730; x = 323; y = 281
p = 0.636200; confidence = 0.610000; image = 9; scale_factor = 1.175730; x = 1217; y = 473
p = 0.413400; confidence = 0.540000; image = 9; scale_factor = 1.410880; x = 324; y = 263
p = 0.983100; confidence = 0.780000; image = 10; scale_factor = 1.410880; x = 928; y = 237
p = 0.983100; confidence = 0.750000; image = 10; scale_factor = 1.410880; x = 926; y = 237
p = 0.983100; confidence = 0.750000; image = 10; scale_factor = 1.410880; x = 930; y = 234
p = 0.982400; confidence = 0.710000; image = 10; scale_factor = 1.410880; x = 1274; y = 379
p = 0.719500; confidence = 0.650000; image = 10; scale_factor = 1.410880; x = 1340; y = 396
p = 0.977000; confidence = 0.820000; image = 10; scale_factor = 1.693050; x = 927; y = 234
p = 0.977000; confidence = 0.830000; image = 10; scale_factor = 1.693050; x = 928; y = 234
p = 0.977000; confidence = 0.860000; image = 10; scale_factor = 1.693050; x = 928; y = 236
p = 0.636600; confidence = 0.690000; image = 10; scale_factor = 1.693050; x = 1230; y = 331
p = 0.983700; confidence = 0.750000; image = 10; scale_factor = 1.693050; x = 1189; y = 339
p = 0.636600; confidence = 0.610000; image = 10; scale_factor = 1.693050; x = 1238; y = 361
p = 0.636600; confidence = 0.620000; image = 10; scale_factor = 1.693050; x = 1244; y = 371
p = 0.977100; confidence = 0.750000; image = 10; scale_factor = 2.031660; x = 1142; y = 321
p = 0.977100; confidence = 0.730000; image = 10; scale_factor = 2.031660; x = 1101; y = 328
p = 0.977100; confidence = 0.750000; image = 10; scale_factor = 2.031660; x = 1126; y = 335
p = 0.820700; confidence = 0.690000; image = 10; scale_factor = 2.031660; x = 1142; y = 316
p = 0.963600; confidence = 0.650000; image = 11; scale_factor = 0.816480; x = 856; y = 260
p = 0.963600; confidence = 0.650000; image = 11; scale_factor = 0.816480; x = 855; y = 299
p = 0.956200; confidence = 0.680000; image = 11; scale_factor = 0.979780; x = 856; y = 259
p = 0.997900; confidence = 0.720000; image = 11; scale_factor = 0.979780; x = 858; y = 261
p = 0.998000; confidence = 0.820000; image = 11; scale_factor = 0.979780; x = 854; y = 295
p = 0.997900; confidence = 0.780000; image = 11; scale_factor = 0.979780; x = 857; y = 297
p = 0.997300; confidence = 0.730000; image = 11; scale_factor = 1.175730; x = 859; y = 295
p = 0.944600; confidence = 0.660000; image = 11; scale_factor = 1.175730; x = 858; y = 300
p = 0.944600; confidence = 0.660000; image = 11; scale_factor = 1.175730; x = 856; y = 299
p = 0.820900; confidence = 0.650000; image = 11; scale_factor = 1.175730; x = 1335; y = 374
p = 0.801700; confidence = 0.660000; image = 11; scale_factor = 1.410880; x = 1220; y = 330
p = 0.719500; confidence = 0.690000; image = 11; scale_factor = 1.410880; x = 1286; y = 326
p = 0.983600; confidence = 0.800000; image = 11; scale_factor = 1.410880; x = 1294; y = 353
p = 0.931200; confidence = 0.740000; image = 11; scale_factor = 1.410880; x = 1250; y = 429
p = 0.983600; confidence = 0.800000; image = 11; scale_factor = 1.410880; x = 1287; y = 367
p = 0.931200; confidence = 0.760000; image = 11; scale_factor = 1.410880; x = 1272; y = 468
p = 0.763300; confidence = 0.710000; image = 11; scale_factor = 1.410880; x = 1233; y = 502
p = 0.763300; confidence = 0.750000; image = 11; scale_factor = 1.410880; x = 1283; y = 535
p = 0.935800; confidence = 0.740000; image = 11; scale_factor = 1.693050; x = 1212; y = 433
p = 0.636600; confidence = 0.610000; image = 12; scale_factor = 1.693050; x = 1268; y = 349
p = 0.636600; confidence = 0.610000; image = 12; scale_factor = 1.693050; x = 1268; y = 349
p = 0.993200; confidence = 0.720000; image = 13; scale_factor = 0.680400; x = 1150; y = 226
p = 0.869700; confidence = 0.610000; image = 13; scale_factor = 0.680400; x = 1157; y = 216
p = 0.996200; confidence = 0.810000; image = 13; scale_factor = 0.816480; x = 499; y = 233
p = 0.994200; confidence = 0.820000; image = 13; scale_factor = 0.816480; x = 1147; y = 221
p = 0.994200; confidence = 0.890000; image = 13; scale_factor = 0.816480; x = 1153; y = 217
p = 0.996000; confidence = 0.740000; image = 13; scale_factor = 0.816480; x = 502; y = 239
p = 1.000000; confidence = 0.910000; image = 13; scale_factor = 0.979780; x = 495; y = 237
p = 0.995400; confidence = 0.870000; image = 13; scale_factor = 0.979780; x = 501; y = 237
p = 1.000000; confidence = 0.920000; image = 13; scale_factor = 0.979780; x = 1146; y = 220
p = 1.000000; confidence = 0.910000; image = 13; scale_factor = 0.979780; x = 1149; y = 216
p = 0.995400; confidence = 0.890000; image = 13; scale_factor = 0.979780; x = 500; y = 233
p = 1.000000; confidence = 0.930000; image = 13; scale_factor = 0.979780; x = 1148; y = 219
p = 0.825200; confidence = 0.660000; image = 13; scale_factor = 1.175730; x = 1140; y = 219
p = 0.825200; confidence = 0.610000; image = 13; scale_factor = 1.175730; x = 1140; y = 217
p = 0.480500; confidence = 0.540000; image = 14; scale_factor = 0.816480; x = 1059; y = 381
p = 0.480500; confidence = 0.550000; image = 14; scale_factor = 0.816480; x = 1056; y = 378
p = 0.826700; confidence = 0.620000; image = 15; scale_factor = 1.175730; x = 898; y = 220
p = 0.874400; confidence = 0.680000; image = 15; scale_factor = 1.175730; x = 399; y = 218
p = 0.988400; confidence = 0.710000; image = 15; scale_factor = 1.410880; x = 405; y = 216
p = 0.727400; confidence = 0.620000; image = 15; scale_factor = 1.410880; x = 901; y = 221
p = 0.795800; confidence = 0.620000; image = 15; scale_factor = 1.410880; x = 400; y = 217
p = 0.988400; confidence = 0.710000; image = 15; scale_factor = 1.410880; x = 400; y = 218
p = 0.727000; confidence = 0.660000; image = 15; scale_factor = 1.693050; x = 399; y = 220
p = 0.727000; confidence = 0.670000; image = 15; scale_factor = 1.693050; x = 398; y = 221
p = 0.727000; confidence = 0.610000; image = 15; scale_factor = 1.693050; x = 398; y = 220
p = 0.650500; confidence = 0.510000; image = 17; scale_factor = 0.680400; x = 460; y = 269
p = 0.993000; confidence = 0.730000; image = 17; scale_factor = 1.693050; x = 844; y = 311
p = 0.867000; confidence = 0.700000; image = 17; scale_factor = 1.693050; x = 844; y = 312
p = 0.903400; confidence = 0.690000; image = 20; scale_factor = 0.979780; x = 873; y = 361
p = 0.993800; confidence = 0.750000; image = 20; scale_factor = 1.175730; x = 880; y = 358
p = 0.993800; confidence = 0.740000; image = 20; scale_factor = 1.175730; x = 875; y = 356
p = 1.000000; confidence = 0.940000; image = 21; scale_factor = 1.175730; x = 795; y = 342
p = 0.982100; confidence = 0.760000; image = 21; scale_factor = 1.175730; x = 800; y = 338
p = 0.983300; confidence = 0.860000; image = 21; scale_factor = 1.175730; x = 796; y = 343
p = 1.000000; confidence = 0.940000; image = 21; scale_factor = 1.175730; x = 796; y = 342
p = 0.970500; confidence = 0.860000; image = 21; scale_factor = 1.410880; x = 797; y = 346
p = 0.968500; confidence = 0.710000; image = 21; scale_factor = 1.410880; x = 795; y = 341
p = 1.000000; confidence = 0.920000; image = 21; scale_factor = 1.410880; x = 798; y = 341
p = 0.456500; confidence = 0.500000; image = 22; scale_factor = 0.816480; x = 1224; y = 302
p = 0.409600; confidence = 0.540000; image = 22; scale_factor = 0.979780; x = 1224; y = 304
p = 1.000000; confidence = 0.920000; image = 23; scale_factor = 0.472500; x = 1005; y = 395
p = 0.996200; confidence = 0.870000; image = 23; scale_factor = 0.472500; x = 1007; y = 391
p = 0.983400; confidence = 0.760000; image = 23; scale_factor = 0.472500; x = 994; y = 404
p = 0.996200; confidence = 0.880000; image = 23; scale_factor = 0.472500; x = 1007; y = 396
p = 1.000000; confidence = 0.950000; image = 23; scale_factor = 0.567000; x = 1001; y = 398
p = 1.000000; confidence = 0.940000; image = 23; scale_factor = 0.567000; x = 1006; y = 398
p = 1.000000; confidence = 0.970000; image = 23; scale_factor = 0.567000; x = 1007; y = 395
p = 1.000000; confidence = 0.950000; image = 23; scale_factor = 0.567000; x = 1004; y = 397
p = 0.801400; confidence = 0.670000; image = 23; scale_factor = 0.680400; x = 1013; y = 405
p = 0.993800; confidence = 0.720000; image = 24; scale_factor = 1.175730; x = 833; y = 322
p = 0.879500; confidence = 0.700000; image = 24; scale_factor = 1.175730; x = 830; y = 322
p = 0.989600; confidence = 0.890000; image = 24; scale_factor = 1.410880; x = 832; y = 323
p = 0.989600; confidence = 0.840000; image = 24; scale_factor = 1.410880; x = 832; y = 321
p = 0.867000; confidence = 0.620000; image = 24; scale_factor = 1.693050; x = 831; y = 319
p = 0.991400; confidence = 0.710000; image = 25; scale_factor = 0.393750; x = 1061; y = 391
p = 0.841600; confidence = 0.660000; image = 25; scale_factor = 0.393750; x = 1067; y = 391
p = 0.996200; confidence = 0.850000; image = 25; scale_factor = 0.472500; x = 1068; y = 383
p = 0.918200; confidence = 0.700000; image = 25; scale_factor = 0.472500; x = 1082; y = 395
p = 0.996200; confidence = 0.830000; image = 25; scale_factor = 0.472500; x = 1075; y = 387
p = 0.996900; confidence = 0.720000; image = 25; scale_factor = 0.567000; x = 1078; y = 386
p = 0.937200; confidence = 0.700000; image = 25; scale_factor = 0.567000; x = 1081; y = 383
p = 0.457400; confidence = 0.550000; image = 25; scale_factor = 0.680400; x = 1058; y = 377
p = 0.456500; confidence = 0.520000; image = 25; scale_factor = 0.816480; x = 1331; y = 244
p = 0.911600; confidence = 0.630000; image = 26; scale_factor = 0.680400; x = 875; y = 342
p = 0.911600; confidence = 0.650000; image = 26; scale_factor = 0.680400; x = 873; y = 379
p = 0.996200; confidence = 0.850000; image = 26; scale_factor = 0.816480; x = 873; y = 378
p = 0.996200; confidence = 0.850000; image = 26; scale_factor = 0.816480; x = 879; y = 380
p = 1.000000; confidence = 0.960000; image = 26; scale_factor = 0.816480; x = 876; y = 376
p = 1.000000; confidence = 0.910000; image = 26; scale_factor = 0.979780; x = 879; y = 373
p = 0.995400; confidence = 0.880000; image = 26; scale_factor = 0.979780; x = 879; y = 370
p = 0.995400; confidence = 0.870000; image = 26; scale_factor = 0.979780; x = 880; y = 371
p = 0.995400; confidence = 0.860000; image = 26; scale_factor = 0.979780; x = 881; y = 371
p = 0.879500; confidence = 0.610000; image = 26; scale_factor = 1.175730; x = 871; y = 368
p = 0.525900; confidence = 0.620000; image = 29; scale_factor = 1.175730; x = 1246; y = 430
p = 0.525900; confidence = 0.610000; image = 29; scale_factor = 1.175730; x = 1248; y = 429
p = 0.961000; confidence = 0.840000; image = 30; scale_factor = 0.472500; x = 1255; y = 453
p = 0.958300; confidence = 0.770000; image = 30; scale_factor = 0.472500; x = 1242; y = 457
p = 0.961000; confidence = 0.830000; image = 30; scale_factor = 0.472500; x = 1259; y = 453
p = 0.583900; confidence = 0.640000; image = 30; scale_factor = 0.567000; x = 1253; y = 438
p = 0.968300; confidence = 0.740000; image = 30; scale_factor = 0.567000; x = 1246; y = 464
p = 0.610600; confidence = 0.650000; image = 30; scale_factor = 0.680400; x = 1252; y = 468
p = 0.610600; confidence = 0.620000; image = 30; scale_factor = 0.680400; x = 1239; y = 466
p = 0.610600; confidence = 0.620000; image = 30; scale_factor = 0.680400; x = 1245; y = 466
p = 0.901400; confidence = 0.700000; image = 31; scale_factor = 0.816480; x = 814; y = 304
p = 0.963600; confidence = 0.690000; image = 31; scale_factor = 0.816480; x = 819; y = 303
p = 0.995000; confidence = 0.710000; image = 31; scale_factor = 0.816480; x = 815; y = 302
p = 0.901400; confidence = 0.690000; image = 31; scale_factor = 0.816480; x = 814; y = 305
p = 0.998000; confidence = 0.880000; image = 31; scale_factor = 0.979780; x = 816; y = 304
p = 0.463000; confidence = 0.530000; image = 31; scale_factor = 1.175730; x = 817; y = 300
p = 0.463000; confidence = 0.540000; image = 31; scale_factor = 1.175730; x = 821; y = 311
p = 0.409500; confidence = 0.610000; image = 32; scale_factor = 0.567000; x = 122; y = 393
p = 0.947600; confidence = 0.810000; image = 32; scale_factor = 0.680400; x = 128; y = 395
p = 0.459600; confidence = 0.650000; image = 32; scale_factor = 0.816480; x = 132; y = 398
p = 0.459600; confidence = 0.610000; image = 32; scale_factor = 0.816480; x = 130; y = 390
p = 0.956200; confidence = 0.710000; image = 34; scale_factor = 0.567000; x = 550; y = 403
p = 0.500800; confidence = 0.690000; image = 34; scale_factor = 0.567000; x = 559; y = 409
p = 0.963200; confidence = 0.890000; image = 34; scale_factor = 0.680400; x = 545; y = 408
p = 1.000000; confidence = 0.910000; image = 34; scale_factor = 0.680400; x = 548; y = 408
p = 0.966300; confidence = 0.840000; image = 34; scale_factor = 0.816480; x = 552; y = 402
p = 0.991100; confidence = 0.760000; image = 34; scale_factor = 0.816480; x = 553; y = 398
p = 0.504000; confidence = 0.620000; image = 34; scale_factor = 0.979780; x = 558; y = 400
p = 0.995600; confidence = 0.710000; image = 35; scale_factor = 0.680400; x = 844; y = 358
p = 0.911600; confidence = 0.700000; image = 35; scale_factor = 0.680400; x = 841; y = 361
p = 0.995600; confidence = 0.710000; image = 35; scale_factor = 0.680400; x = 847; y = 360
p = 0.918800; confidence = 0.670000; image = 35; scale_factor = 0.816480; x = 849; y = 359
p = 0.918800; confidence = 0.630000; image = 35; scale_factor = 0.816480; x = 845; y = 363
p = 0.732600; confidence = 0.700000; image = 38; scale_factor = 0.816480; x = 931; y = 411
p = 0.732600; confidence = 0.680000; image = 38; scale_factor = 0.816480; x = 933; y = 409
p = 0.983500; confidence = 0.750000; image = 38; scale_factor = 0.816480; x = 929; y = 407
p = 0.693500; confidence = 0.670000; image = 38; scale_factor = 0.979780; x = 936; y = 411
p = 0.948400; confidence = 0.860000; image = 40; scale_factor = 0.393750; x = 1139; y = 414
p = 1.000000; confidence = 0.900000; image = 40; scale_factor = 0.393750; x = 1140; y = 409
p = 1.000000; confidence = 0.950000; image = 40; scale_factor = 0.472500; x = 1143; y = 412
p = 1.000000; confidence = 0.920000; image = 40; scale_factor = 0.472500; x = 1147; y = 415
p = 1.000000; confidence = 0.950000; image = 40; scale_factor = 0.472500; x = 1143; y = 409
p = 1.000000; confidence = 0.910000; image = 40; scale_factor = 0.472500; x = 1141; y = 417
p = 0.688700; confidence = 0.630000; image = 40; scale_factor = 0.567000; x = 1131; y = 400
p = 0.730900; confidence = 0.630000; image = 45; scale_factor = 0.472500; x = 1073; y = 461
p = 0.730900; confidence = 0.700000; image = 45; scale_factor = 0.472500; x = 1068; y = 466
p = 1.000000; confidence = 0.920000; image = 45; scale_factor = 0.567000; x = 1060; y = 462
p = 0.801400; confidence = 0.660000; image = 45; scale_factor = 0.680400; x = 1058; y = 474
p = 0.801400; confidence = 0.620000; image = 45; scale_factor = 0.680400; x = 1050; y = 471
p = 0.801400; confidence = 0.700000; image = 45; scale_factor = 0.680400; x = 1070; y = 473
p = 0.456500; confidence = 0.500000; image = 45; scale_factor = 0.816480; x = 1312; y = 312
p = 0.815700; confidence = 0.620000; image = 45; scale_factor = 0.816480; x = 1073; y = 472
p = 0.572200; confidence = 0.510000; image = 46; scale_factor = 0.816480; x = 883; y = 280
p = 0.879500; confidence = 0.660000; image = 46; scale_factor = 1.175730; x = 826; y = 359
p = 0.993800; confidence = 0.760000; image = 46; scale_factor = 1.175730; x = 835; y = 367
p = 0.993800; confidence = 0.770000; image = 46; scale_factor = 1.175730; x = 834; y = 369
p = 0.989200; confidence = 0.730000; image = 47; scale_factor = 0.979780; x = 676; y = 366
p = 0.807700; confidence = 0.690000; image = 47; scale_factor = 0.979780; x = 675; y = 370
p = 0.807700; confidence = 0.690000; image = 47; scale_factor = 0.979780; x = 670; y = 369
p = 0.989200; confidence = 0.750000; image = 47; scale_factor = 0.979780; x = 668; y = 366
p = 0.424200; confidence = 0.510000; image = 49; scale_factor = 1.410880; x = 533; y = 303
p = 0.874100; confidence = 0.650000; image = 51; scale_factor = 0.472500; x = 823; y = 381
p = 0.995400; confidence = 0.850000; image = 51; scale_factor = 0.567000; x = 826; y = 373
p = 0.995400; confidence = 0.820000; image = 51; scale_factor = 0.567000; x = 829; y = 368
p = 0.995100; confidence = 0.790000; image = 51; scale_factor = 0.567000; x = 826; y = 376
p = 0.995100; confidence = 0.780000; image = 51; scale_factor = 0.567000; x = 822; y = 370
p = 0.995900; confidence = 0.830000; image = 51; scale_factor = 0.680400; x = 822; y = 367
p = 0.995600; confidence = 0.750000; image = 51; scale_factor = 0.680400; x = 822; y = 374
p = 0.995900; confidence = 0.850000; image = 51; scale_factor = 0.680400; x = 831; y = 367
p = 0.495900; confidence = 0.560000; image = 52; scale_factor = 0.472500; x = 197; y = 304
p = 0.495900; confidence = 0.510000; image = 52; scale_factor = 0.472500; x = 199; y = 302
p = 0.407000; confidence = 0.510000; image = 52; scale_factor = 0.816480; x = 198; y = 368
p = 0.617400; confidence = 0.520000; image = 52; scale_factor = 0.979780; x = 372; y = 285
p = 0.508300; confidence = 0.500000; image = 52; scale_factor = 1.175730; x = 209; y = 303
p = 0.568300; confidence = 0.580000; image = 54; scale_factor = 1.175730; x = 462; y = 310
p = 0.963000; confidence = 0.640000; image = 54; scale_factor = 1.175730; x = 462; y = 311
p = 0.568300; confidence = 0.540000; image = 54; scale_factor = 1.175730; x = 463; y = 312
p = 0.450700; confidence = 0.510000; image = 55; scale_factor = 0.472500; x = 888; y = 300
p = 0.450700; confidence = 0.540000; image = 55; scale_factor = 0.472500; x = 886; y = 292
p = 0.450700; confidence = 0.510000; image = 55; scale_factor = 0.472500; x = 889; y = 300
p = 0.521700; confidence = 0.520000; image = 55; scale_factor = 0.567000; x = 890; y = 296
p = 0.664400; confidence = 0.650000; image = 55; scale_factor = 2.031660; x = 876; y = 372
p = 0.766200; confidence = 0.650000; image = 56; scale_factor = 1.175730; x = 588; y = 322
p = 0.766200; confidence = 0.680000; image = 56; scale_factor = 1.175730; x = 587; y = 323
p = 0.766200; confidence = 0.670000; image = 56; scale_factor = 1.175730; x = 587; y = 323
p = 0.647100; confidence = 0.620000; image = 56; scale_factor = 1.410880; x = 587; y = 325
p = 0.647100; confidence = 0.650000; image = 56; scale_factor = 1.410880; x = 587; y = 323
p = 0.457400; confidence = 0.590000; image = 57; scale_factor = 0.680400; x = 1008; y = 388
p = 0.997700; confidence = 0.850000; image = 57; scale_factor = 0.816480; x = 1008; y = 380
p = 0.997700; confidence = 0.840000; image = 57; scale_factor = 0.816480; x = 1009; y = 384
p = 0.997700; confidence = 0.870000; image = 57; scale_factor = 0.816480; x = 1008; y = 384
p = 1.000000; confidence = 0.960000; image = 57; scale_factor = 0.979780; x = 1009; y = 381
p = 0.997200; confidence = 0.890000; image = 57; scale_factor = 0.979780; x = 1005; y = 385
p = 0.997200; confidence = 0.860000; image = 57; scale_factor = 0.979780; x = 1004; y = 386
p = 0.921800; confidence = 0.620000; image = 57; scale_factor = 1.175730; x = 999; y = 380
p = 0.430000; confidence = 0.540000; image = 59; scale_factor = 0.567000; x = 1014; y = 347
p = 0.997300; confidence = 0.780000; image = 59; scale_factor = 0.680400; x = 1014; y = 346
p = 0.997300; confidence = 0.740000; image = 59; scale_factor = 0.680400; x = 1010; y = 354
p = 0.997300; confidence = 0.730000; image = 59; scale_factor = 0.680400; x = 1008; y = 354
p = 0.997700; confidence = 0.870000; image = 59; scale_factor = 0.816480; x = 1010; y = 348
p = 0.997000; confidence = 0.770000; image = 59; scale_factor = 0.979780; x = 1006; y = 347
p = 0.997200; confidence = 0.860000; image = 59; scale_factor = 0.979780; x = 1017; y = 346
p = 0.457400; confidence = 0.560000; image = 60; scale_factor = 0.680400; x = 967; y = 355
p = 0.457400; confidence = 0.560000; image = 60; scale_factor = 0.680400; x = 967; y = 355
p = 0.997500; confidence = 0.740000; image = 60; scale_factor = 0.816480; x = 958; y = 356
p = 0.997500; confidence = 0.730000; image = 60; scale_factor = 0.816480; x = 961; y = 360
p = 0.937900; confidence = 0.620000; image = 60; scale_factor = 0.979780; x = 954; y = 355
p = 0.997000; confidence = 0.740000; image = 60; scale_factor = 0.979780; x = 957; y = 358
p = 0.902500; confidence = 0.700000; image = 61; scale_factor = 0.979780; x = 1157; y = 382
p = 0.902500; confidence = 0.640000; image = 61; scale_factor = 0.979780; x = 1157; y = 380
p = 0.902500; confidence = 0.700000; image = 61; scale_factor = 0.979780; x = 1151; y = 386
p = 0.902500; confidence = 0.650000; image = 61; scale_factor = 0.979780; x = 1156; y = 384
p = 1.000000; confidence = 0.910000; image = 61; scale_factor = 1.175730; x = 1154; y = 383
p = 1.000000; confidence = 0.910000; image = 61; scale_factor = 1.175730; x = 1154; y = 383
p = 1.000000; confidence = 0.920000; image = 61; scale_factor = 1.175730; x = 1153; y = 384
p = 1.000000; confidence = 0.910000; image = 61; scale_factor = 1.175730; x = 1154; y = 384
p = 0.801700; confidence = 0.680000; image = 61; scale_factor = 1.410880; x = 1159; y = 379
p = 0.801700; confidence = 0.680000; image = 61; scale_factor = 1.410880; x = 1160; y = 381
p = 0.537000; confidence = 0.630000; image = 62; scale_factor = 0.567000; x = 1181; y = 590
p = 0.508300; confidence = 0.520000; image = 62; scale_factor = 1.175730; x = 214; y = 244
p = 0.508300; confidence = 0.500000; image = 62; scale_factor = 1.175730; x = 214; y = 242
p = 0.508300; confidence = 0.540000; image = 62; scale_factor = 1.175730; x = 214; y = 243
p = 0.400700; confidence = 0.620000; image = 63; scale_factor = 1.693050; x = 1132; y = 425
p = 0.918800; confidence = 0.620000; image = 64; scale_factor = 0.816480; x = 861; y = 344
p = 0.995400; confidence = 0.890000; image = 64; scale_factor = 0.979780; x = 866; y = 347
p = 1.000000; confidence = 0.900000; image = 64; scale_factor = 0.979780; x = 864; y = 347
p = 1.000000; confidence = 0.900000; image = 64; scale_factor = 0.979780; x = 865; y = 347
p = 0.994200; confidence = 0.850000; image = 64; scale_factor = 1.175730; x = 867; y = 350
p = 0.994200; confidence = 0.860000; image = 64; scale_factor = 1.175730; x = 866; y = 350
p = 0.994200; confidence = 0.840000; image = 64; scale_factor = 1.175730; x = 870; y = 347
p = 0.419300; confidence = 0.540000; image = 65; scale_factor = 0.979780; x = 516; y = 368
p = 0.810800; confidence = 0.700000; image = 65; scale_factor = 1.410880; x = 567; y = 319
p = 0.985600; confidence = 0.810000; image = 65; scale_factor = 1.693050; x = 567; y = 316
p = 0.984600; confidence = 0.770000; image = 65; scale_factor = 1.693050; x = 569; y = 318
p = 0.984600; confidence = 0.790000; image = 65; scale_factor = 1.693050; x = 566; y = 319
