id; time; WIN<qty=25>; IND<qty=5>; WDO<qty=6>; DOL<qty=5>;
58; 2016-03-01 11:02:05.740 BRT; -0.001480; -0.001384; -0.007200; -0.006292;
59; 2016-03-01 11:03:09.741 BRT; 0.000256; -0.000184; -0.001840; -0.001292;
60; 2016-03-01 11:04:13.804 BRT; 0.000856; 0.000616; -0.006120; -0.005292;
61; 2016-03-01 11:05:17.809 BRT; -0.000912; -0.001184; 0.003800; 0.003708;
62; 2016-03-01 11:06:21.834 BRT; -0.000816; -0.000984; 0.002480; 0.001708;
63; 2016-03-01 11:07:25.841 BRT; -0.001944; -0.002584; -0.004640; -0.004292;
64; 2016-03-01 11:08:29.872 BRT; -0.002112; -0.002584; -0.005600; -0.005292;
65; 2016-03-01 11:09:33.872 BRT; -0.002104; -0.002584; -0.000480; -0.000292;
66; 2016-03-01 11:10:37.924 BRT; -0.006536; -0.007184; 0.005280; 0.005708;
67; 2016-03-01 11:11:41.962 BRT; 0.000328; -0.000184; -0.003440; -0.003292;
68; 2016-03-01 11:12:45.974 BRT; -0.003664; -0.004384; -0.000800; -0.001292;
69; 2016-03-01 11:13:50.182 BRT; -0.000744; -0.001384; -0.000920; -0.001292;
70; 2016-03-01 11:14:54.218 BRT; -0.001848; -0.002384; -0.007680; -0.008292;
71; 2016-03-01 11:15:58.252 BRT; -0.001696; -0.001984; -0.002440; -0.002292;
72; 2016-03-01 11:17:02.289 BRT; -0.004632; -0.004784; -0.003760; -0.004292;
73; 2016-03-01 11:18:06.453 BRT; -0.001096; -0.001584; -0.002760; -0.003292;
74; 2016-03-01 11:19:10.508 BRT; -0.001208; -0.001784; -0.002200; -0.002292;
75; 2016-03-01 11:20:14.517 BRT; -0.001600; -0.001984; -0.004560; -0.003292;
76; 2016-03-01 11:21:18.571 BRT; -0.001960; -0.002384; 0.001440; 0.001708;
77; 2016-03-01 11:22:22.571 BRT; -0.000464; -0.000784; -0.003600; -0.004292;
78; 2016-03-01 11:23:26.609 BRT; -0.001976; -0.002784; 0.000240; -0.000292;
79; 2016-03-01 11:24:30.818 BRT; 0.000072; -0.000184; -0.000200; -0.000292;
80; 2016-03-01 11:25:34.826 BRT; -0.002408; -0.002984; 0.005560; 0.005708;
81; 2016-03-01 11:26:38.857 BRT; -0.000752; -0.001384; -0.000600; -0.000292;
82; 2016-03-01 11:27:42.881 BRT; -0.002792; -0.003184; 0.000240; 0.000708;
83; 2016-03-01 11:28:46.931 BRT; -0.004168; -0.004584; -0.002120; -0.002292;
84; 2016-03-01 11:29:50.941 BRT; -0.004184; -0.004384; 0.004000; 0.004708;
85; 2016-03-01 11:30:54.964 BRT; 0.007544; 0.007016; -0.007440; -0.007292;
86; 2016-03-01 11:31:58.964 BRT; -0.000864; -0.001184; -0.002400; -0.004292;
87; 2016-03-01 11:33:02.972 BRT; 0.001176; 0.000616; -0.002040; -0.003292;
88; 2016-03-01 11:34:06.987 BRT; -0.002856; -0.003384; 0.008800; 0.007708;
89; 2016-03-01 11:35:10.987 BRT; -0.004024; -0.004584; -0.002760; -0.002292;
90; 2016-03-01 11:36:15.340 BRT; -0.006200; -0.006384; -0.000200; -0.001292;
91; 2016-03-01 11:37:19.430 BRT; -0.001888; -0.002784; -0.000840; -0.000292;
92; 2016-03-01 11:38:23.116 BRT; -0.004792; -0.005184; 0.003040; 0.003708;
93; 2016-03-01 11:39:27.146 BRT; -0.010008; -0.010184; -0.001400; -0.002292;
94; 2016-03-01 11:40:31.150 BRT; 0.000160; -0.000184; -0.001640; -0.003292;
95; 2016-03-01 11:41:35.150 BRT; 0.002040; 0.002016; -0.005040; -0.005292;
96; 2016-03-01 11:42:39.166 BRT; -0.001360; -0.001784; -0.005760; -0.006292;
97; 2016-03-01 11:43:43.231 BRT; -0.002168; -0.002384; -0.004680; -0.004292;
98; 2016-03-01 11:44:47.232 BRT; -0.001984; -0.002184; -0.002200; -0.002292;
99; 2016-03-01 11:45:51.300 BRT; -0.002696; -0.002584; -0.001040; -0.000292;
100; 2016-03-01 11:46:55.339 BRT; 0.004488; 0.003816; -0.002560; -0.001292;
101; 2016-03-01 11:47:59.339 BRT; -0.000608; -0.000584; 0.000560; 0.000708;
102; 2016-03-01 11:49:03.358 BRT; -0.002496; -0.002984; -0.005640; -0.006292;
103; 2016-03-01 11:50:07.358 BRT; 0.003656; 0.003416; 0.002120; 0.002708;
104; 2016-03-01 11:51:11.372 BRT; -0.000864; -0.001184; 0.002200; 0.002708;
105; 2016-03-01 11:52:15.396 BRT; 0.001032; 0.000616; -0.002480; -0.002292;
106; 2016-03-01 11:53:19.425 BRT; -0.002920; -0.003384; 0.004600; 0.004708;
107; 2016-03-01 11:54:23.518 BRT; -0.003056; -0.003384; 0.003360; 0.002708;
108; 2016-03-01 11:55:27.521 BRT; -0.002016; -0.002584; -0.003960; -0.004292;
109; 2016-03-01 11:56:31.565 BRT; -0.000800; -0.000984; -0.014920; -0.015292;
110; 2016-03-01 11:57:35.570 BRT; 0.005272; 0.005216; -0.007680; -0.007292;
111; 2016-03-01 11:58:39.588 BRT; -0.003960; -0.003784; -0.010400; -0.009292;
112; 2016-03-01 11:59:43.601 BRT; 0.001584; 0.001616; -0.000120; 0.000708;
113; 2016-03-01 12:00:47.603 BRT; 0.002016; 0.001816; -0.007120; -0.005292;
114; 2016-03-01 12:01:51.604 BRT; -0.005752; -0.005984; -0.001280; -0.000292;
115; 2016-03-01 12:02:55.604 BRT; -0.001320; -0.001384; -0.013040; -0.012292;
116; 2016-03-01 12:03:59.621 BRT; -0.002808; -0.002984; 0.002920; 0.002708;
117; 2016-03-01 12:05:03.621 BRT; 0.000144; 0.000616; -0.004640; -0.004292;
118; 2016-03-01 12:06:07.647 BRT; 0.004256; 0.003416; -0.000160; -0.000292;
119; 2016-03-01 12:07:11.712 BRT; -0.005752; -0.006184; 0.000000; -0.000292;
120; 2016-03-01 12:08:16.490 BRT; -0.001384; -0.002184; -0.001560; -0.002292;
121; 2016-03-01 12:09:20.580 BRT; -0.004368; -0.004584; 0.000400; -0.000292;
122; 2016-03-01 12:10:24.100 BRT; 0.000848; 0.000416; -0.001960; -0.002292;
123; 2016-03-01 12:11:28.100 BRT; -0.006376; -0.006784; 0.003640; 0.002708;
124; 2016-03-01 12:12:32.107 BRT; -0.000464; -0.000984; -0.007000; -0.007292;
125; 2016-03-01 12:13:36.302 BRT; 0.001440; 0.001016; -0.001600; -0.001292;
126; 2016-03-01 12:14:40.305 BRT; -0.004672; -0.004984; 0.003240; 0.002708;
127; 2016-03-01 12:15:44.326 BRT; -0.006280; -0.006984; -0.003680; -0.003292;
128; 2016-03-01 12:16:48.346 BRT; 0.000776; 0.000216; -0.000200; -0.000292;
129; 2016-03-01 12:17:52.368 BRT; 0.003856; 0.003416; -0.003200; -0.003292;
130; 2016-03-01 12:18:56.393 BRT; -0.003864; -0.003984; -0.004640; -0.005292;
131; 2016-03-01 12:20:00.415 BRT; -0.000656; -0.001184; -0.003000; -0.002292;
132; 2016-03-01 12:21:04.434 BRT; -0.001992; -0.002384; -0.006440; -0.006292;
133; 2016-03-01 12:22:08.518 BRT; 0.000120; -0.000384; -0.003640; -0.003292;
134; 2016-03-01 12:23:12.545 BRT; 0.001176; 0.000816; -0.010200; -0.010292;
135; 2016-03-01 12:24:16.621 BRT; 0.001560; 0.001016; -0.000560; -0.000292;
136; 2016-03-01 12:25:20.653 BRT; -0.002808; -0.003384; -0.000400; -0.000292;
137; 2016-03-01 12:26:24.656 BRT; -0.004176; -0.004584; -0.000400; -0.000292;
138; 2016-03-01 12:27:28.658 BRT; 0.002048; 0.001616; -0.002640; -0.002292;
139; 2016-03-01 12:28:32.670 BRT; -0.001600; -0.001984; -0.003080; -0.003292;
140; 2016-03-01 12:29:36.677 BRT; 0.001072; 0.000616; -0.006840; -0.006292;
141; 2016-03-01 12:30:40.684 BRT; -0.003264; -0.003384; 0.001800; 0.000708;
142; 2016-03-01 12:31:44.703 BRT; -0.003112; -0.003384; 0.000480; 0.000708;
143; 2016-03-01 12:32:48.710 BRT; 0.000544; 0.000016; -0.002200; -0.003292;
144; 2016-03-01 12:33:52.719 BRT; 0.000376; -0.000184; -0.016200; -0.016292;
145; 2016-03-01 12:34:56.754 BRT; 0.005464; 0.005016; 0.001800; 0.003708;
146; 2016-03-01 12:36:00.754 BRT; 0.003744; 0.003416; -0.009960; -0.009292;
147; 2016-03-01 12:37:04.786 BRT; -0.002112; -0.002584; -0.001200; -0.001292;
148; 2016-03-01 12:38:08.799 BRT; 0.005088; 0.004816; -0.005680; -0.004292;
149; 2016-03-01 12:39:12.858 BRT; -0.003792; -0.004184; -0.004200; -0.004292;
150; 2016-03-01 12:40:16.860 BRT; -0.003048; -0.003384; 0.001800; 0.001708;
151; 2016-03-01 12:41:20.910 BRT; -0.002056; -0.002584; 0.005040; 0.005708;
152; 2016-03-01 12:42:24.914 BRT; -0.002064; -0.002384; -0.004200; -0.004292;
153; 2016-03-01 12:43:28.963 BRT; 0.001520; 0.001016; -0.005720; -0.005292;
154; 2016-03-01 12:44:33.320 BRT; -0.001992; -0.002584; -0.001080; -0.001292;
155; 2016-03-01 12:45:37.450 BRT; 0.004656; 0.004016; -0.003000; -0.003292;
156; 2016-03-01 12:46:41.530 BRT; 0.001056; 0.000616; -0.005200; -0.005292;
157; 2016-03-01 12:47:45.550 BRT; -0.006232; -0.006384; -0.013840; -0.013292;
158; 2016-03-01 12:48:49.570 BRT; -0.001416; -0.001784; -0.008160; -0.007292;
159; 2016-03-01 12:49:53.770 BRT; -0.003368; -0.004184; 0.003800; 0.003708;
160; 2016-03-01 12:50:57.800 BRT; -0.001152; -0.001584; -0.000200; 0.000708;
161; 2016-03-01 12:52:01.101 BRT; -0.000712; -0.001384; 0.000320; 0.000708;
162; 2016-03-01 12:53:05.220 BRT; -0.003264; -0.003784; -0.001480; -0.001292;
163; 2016-03-01 12:54:09.222 BRT; 0.000696; 0.000416; -0.008680; -0.009292;
164; 2016-03-01 12:55:13.292 BRT; -0.005088; -0.005384; -0.003200; -0.003292;
165; 2016-03-01 12:56:17.400 BRT; 0.001872; 0.001816; -0.001800; -0.000292;
166; 2016-03-01 12:57:21.423 BRT; -0.002968; -0.003184; -0.002200; -0.002292;
167; 2016-03-01 12:58:25.488 BRT; -0.001896; -0.002184; 0.000000; -0.000292;
168; 2016-03-01 12:59:29.503 BRT; 0.001424; 0.001016; 0.002080; 0.002708;
169; 2016-03-01 13:00:33.546 BRT; 0.000448; 0.000016; -0.006760; -0.006292;
170; 2016-03-01 13:01:37.577 BRT; -0.001200; -0.001784; -0.008200; -0.008292;
171; 2016-03-01 13:02:41.579 BRT; -0.001720; -0.002584; -0.007720; -0.008292;
172; 2016-03-01 13:03:45.579 BRT; -0.007048; -0.007784; 0.006320; 0.005708;
173; 2016-03-01 13:04:49.775 BRT; 0.002336; 0.001816; -0.004200; -0.005292;
174; 2016-03-01 13:05:53.881 BRT; -0.002816; -0.003384; -0.000200; -0.000292;
175; 2016-03-01 13:06:57.900 BRT; -0.002720; -0.003384; -0.002640; -0.002292;
176; 2016-03-01 13:08:01.978 BRT; -0.001600; -0.001784; -0.002480; -0.002292;
177; 2016-03-01 13:09:05.998 BRT; -0.002152; -0.002384; -0.002400; -0.002292;
178; 2016-03-01 13:10:10.100 BRT; 0.003520; 0.003216; -0.000200; -0.000292;
179; 2016-03-01 13:11:14.157 BRT; -0.000680; -0.001184; 0.000200; -0.000292;
180; 2016-03-01 13:12:18.411 BRT; 0.000656; 0.000416; -0.000720; -0.001292;
181; 2016-03-01 13:13:22.414 BRT; -0.001464; -0.001584; 0.003240; 0.003708;
182; 2016-03-01 13:14:26.427 BRT; 0.002152; 0.001416; -0.004600; -0.004292;
183; 2016-03-01 13:15:30.642 BRT; -0.001320; -0.001784; -0.006640; -0.007292;
184; 2016-03-01 13:16:34.643 BRT; 0.002920; 0.002616; -0.000920; -0.001292;
185; 2016-03-01 13:17:38.724 BRT; 0.000144; -0.000384; -0.001720; -0.002292;
186; 2016-03-01 13:18:42.724 BRT; -0.000616; -0.000984; -0.011360; -0.011292;
187; 2016-03-01 13:19:46.757 BRT; 0.001032; 0.000416; -0.012160; -0.012292;
188; 2016-03-01 13:20:50.780 BRT; -0.003712; -0.003984; -0.005200; -0.005292;
189; 2016-03-01 13:21:54.780 BRT; 0.000656; 0.000416; -0.004360; -0.005292;
190; 2016-03-01 13:22:58.797 BRT; -0.002080; -0.002384; 0.002960; 0.002708;
191; 2016-03-01 13:24:02.810 BRT; 0.001400; 0.001216; -0.002000; -0.002292;
192; 2016-03-01 13:25:06.821 BRT; -0.001408; -0.002584; -0.005440; -0.005292;
193; 2016-03-01 13:26:10.828 BRT; 0.001352; 0.001216; -0.007400; -0.007292;
194; 2016-03-01 13:27:14.860 BRT; 0.000136; -0.000184; -0.006880; -0.007292;
195; 2016-03-01 13:28:18.984 BRT; -0.001600; -0.002184; 0.001160; 0.001708;
196; 2016-03-01 13:29:23.142 BRT; -0.000560; -0.001184; -0.005200; -0.005292;
197; 2016-03-01 13:30:27.156 BRT; 0.000952; 0.000216; -0.002320; -0.002292;
198; 2016-03-01 13:31:31.182 BRT; -0.001272; -0.001584; -0.000280; -0.000292;
199; 2016-03-01 13:32:35.211 BRT; 0.002312; 0.001816; -0.004000; -0.004292;
200; 2016-03-01 13:33:39.285 BRT; -0.001208; -0.001584; -0.001200; -0.001292;
201; 2016-03-01 13:34:43.289 BRT; -0.003864; -0.004584; -0.002920; -0.003292;
202; 2016-03-01 13:35:47.290 BRT; -0.001264; -0.001784; -0.006200; -0.006292;
203; 2016-03-01 13:36:51.291 BRT; -0.001768; -0.002184; -0.001880; -0.001292;
204; 2016-03-01 13:37:55.303 BRT; -0.003208; -0.003784; -0.001600; -0.002292;
205; 2016-03-01 13:38:59.311 BRT; -0.000880; -0.001384; 0.001800; 0.002708;
206; 2016-03-01 13:40:03.317 BRT; 0.000680; 0.000416; -0.004800; -0.004292;
207; 2016-03-01 13:41:07.327 BRT; -0.003720; -0.004184; -0.001200; -0.001292;
208; 2016-03-01 13:42:11.429 BRT; -0.001144; -0.001184; 0.001040; 0.001708;
209; 2016-03-01 13:43:15.445 BRT; -0.001456; -0.002184; -0.001320; -0.001292;
210; 2016-03-01 13:44:19.450 BRT; -0.002824; -0.003384; 0.000080; -0.000292;
211; 2016-03-01 13:45:23.502 BRT; -0.002248; -0.002784; -0.003600; -0.004292;
212; 2016-03-01 13:46:27.505 BRT; 0.000760; 0.000416; -0.005560; -0.005292;
213; 2016-03-01 13:47:31.506 BRT; -0.005960; -0.006584; 0.002040; 0.000708;
214; 2016-03-01 13:48:35.509 BRT; -0.000320; -0.000984; -0.004200; -0.002292;
215; 2016-03-01 13:49:39.608 BRT; -0.002688; -0.002984; -0.001240; -0.001292;
216; 2016-03-01 13:50:43.784 BRT; 0.001104; 0.000616; 0.001080; 0.001708;
217; 2016-03-01 13:51:47.788 BRT; -0.002080; -0.002584; -0.003200; -0.003292;
218; 2016-03-01 13:52:51.844 BRT; -0.001184; -0.001784; -0.010120; -0.009292;
219; 2016-03-01 13:53:55.856 BRT; -0.002232; -0.002384; -0.012320; -0.013292;
220; 2016-03-01 13:54:59.869 BRT; -0.001032; -0.001784; 0.003800; 0.003708;
221; 2016-03-01 13:56:04.520 BRT; -0.001136; -0.001784; -0.002200; -0.003292;
222; 2016-03-01 13:57:08.103 BRT; -0.001736; -0.001984; -0.005520; -0.005292;
223; 2016-03-01 13:58:12.151 BRT; 0.001448; 0.001016; -0.001960; -0.002292;
224; 2016-03-01 13:59:16.202 BRT; 0.001656; 0.001216; 0.000600; 0.000708;
225; 2016-03-01 14:00:20.221 BRT; -0.001152; -0.001184; -0.000360; -0.001292;
226; 2016-03-01 14:01:24.225 BRT; 0.000360; 0.000016; 0.002560; 0.001708;
227; 2016-03-01 14:02:28.277 BRT; 0.002464; 0.001816; -0.003200; -0.003292;
228; 2016-03-01 14:03:32.278 BRT; 0.001520; 0.001416; -0.008200; -0.008292;
229; 2016-03-01 14:04:36.288 BRT; 0.000776; -0.000184; -0.004360; -0.005292;
230; 2016-03-01 14:05:40.288 BRT; -0.002664; -0.002984; -0.008360; -0.009292;
231; 2016-03-01 14:06:44.304 BRT; 0.001848; 0.001216; -0.001200; -0.001292;
232; 2016-03-01 14:07:48.361 BRT; -0.001624; -0.001984; 0.001080; 0.001708;
233; 2016-03-01 14:08:52.367 BRT; -0.000120; -0.000384; -0.003360; -0.003292;
234; 2016-03-01 14:09:56.367 BRT; 0.000736; 0.000216; -0.000200; 0.000708;
235; 2016-03-01 14:11:00.436 BRT; -0.004200; -0.004584; -0.003000; -0.002292;
236; 2016-03-01 14:12:04.486 BRT; -0.003504; -0.003984; 0.002280; 0.002708;
237; 2016-03-01 14:13:08.498 BRT; -0.001536; -0.001784; -0.002600; -0.002292;
238; 2016-03-01 14:14:12.498 BRT; -0.000192; -0.000584; 0.002720; 0.001708;
239; 2016-03-01 14:15:16.500 BRT; -0.006376; -0.006784; -0.000200; -0.000292;
240; 2016-03-01 14:16:20.503 BRT; 0.000576; -0.000184; 0.000120; 0.000708;
241; 2016-03-01 14:17:24.524 BRT; -0.006632; -0.007584; 0.002800; 0.002708;
242; 2016-03-01 14:18:28.524 BRT; -0.003880; -0.004184; -0.001320; -0.002292;
243; 2016-03-01 14:19:32.526 BRT; -0.000312; -0.000384; 0.001520; 0.002708;
244; 2016-03-01 14:20:36.527 BRT; -0.001720; -0.002384; -0.002040; -0.002292;
245; 2016-03-01 14:21:40.633 BRT; 0.000752; 0.000416; -0.003560; -0.004292;
246; 2016-03-01 14:22:44.642 BRT; -0.006264; -0.006384; 0.001480; 0.001708;
247; 2016-03-01 14:23:48.710 BRT; -0.004944; -0.005384; 0.001720; 0.001708;
248; 2016-03-01 14:24:52.756 BRT; -0.000624; -0.000984; -0.004520; -0.004292;
249; 2016-03-01 14:25:56.796 BRT; -0.002400; -0.002784; -0.002200; -0.002292;
250; 2016-03-01 14:27:00.852 BRT; -0.001344; -0.001984; -0.002480; -0.002292;
251; 2016-03-01 14:28:04.860 BRT; -0.001248; -0.001784; 0.000280; -0.000292;
252; 2016-03-01 14:29:08.861 BRT; -0.002224; -0.002584; -0.000200; 0.000708;
253; 2016-03-01 14:30:12.866 BRT; -0.003088; -0.003384; 0.000080; 0.000708;
254; 2016-03-01 14:31:17.170 BRT; -0.000256; -0.000784; -0.000200; -0.000292;
255; 2016-03-01 14:32:21.230 BRT; 0.003248; 0.002416; -0.006080; -0.006292;
256; 2016-03-01 14:33:25.170 BRT; -0.002136; -0.002784; -0.001360; -0.001292;
257; 2016-03-01 14:34:29.231 BRT; 0.000544; 0.000016; 0.001160; 0.000708;
258; 2016-03-01 14:35:33.302 BRT; -0.000808; -0.001584; -0.002240; -0.002292;
259; 2016-03-01 14:36:37.318 BRT; 0.000552; 0.000016; -0.005520; -0.006292;
260; 2016-03-01 14:37:41.320 BRT; -0.003248; -0.003584; -0.001480; -0.003292;
261; 2016-03-01 14:38:45.321 BRT; -0.002520; -0.002584; 0.009800; 0.009708;
262; 2016-03-01 14:39:49.356 BRT; -0.002256; -0.002184; 0.001400; 0.000708;
263; 2016-03-01 14:40:53.393 BRT; 0.000696; 0.000216; 0.001800; 0.001708;
264; 2016-03-01 14:41:57.457 BRT; -0.004712; -0.005184; 0.002000; 0.002708;
265; 2016-03-01 14:43:01.459 BRT; -0.000784; -0.000784; -0.001440; -0.001292;
266; 2016-03-01 14:44:05.477 BRT; 0.001480; 0.001216; -0.005440; -0.006292;
267; 2016-03-01 14:45:09.497 BRT; -0.001992; -0.002584; -0.000280; -0.000292;
268; 2016-03-01 14:46:13.560 BRT; 0.001320; 0.001016; -0.000800; -0.000292;
269; 2016-03-01 14:47:17.602 BRT; 0.000632; 0.000416; -0.003360; -0.002292;
270; 2016-03-01 14:48:21.602 BRT; -0.000592; -0.000784; -0.005640; -0.005292;
271; 2016-03-01 14:49:25.643 BRT; -0.005088; -0.005184; -0.002920; -0.002292;
272; 2016-03-01 14:50:29.700 BRT; -0.001216; -0.001784; -0.004200; -0.004292;
273; 2016-03-01 14:51:33.700 BRT; -0.002360; -0.002584; -0.004120; -0.003292;
274; 2016-03-01 14:52:37.753 BRT; 0.004920; 0.004416; 0.000800; 0.000708;
275; 2016-03-01 14:53:41.763 BRT; -0.003504; -0.004184; -0.002200; -0.002292;
276; 2016-03-01 14:54:45.827 BRT; -0.001976; -0.002584; 0.002560; 0.001708;
277; 2016-03-01 14:55:49.834 BRT; -0.007608; -0.007784; -0.001480; -0.001292;
278; 2016-03-01 14:56:53.835 BRT; 0.002136; 0.002216; -0.004480; -0.004292;
279; 2016-03-01 14:57:57.929 BRT; -0.001304; -0.001584; -0.001160; -0.001292;
280; 2016-03-01 14:59:02.560 BRT; 0.000344; -0.000184; -0.002640; -0.001292;
281; 2016-03-01 15:00:06.162 BRT; -0.001256; -0.001584; 0.000920; 0.000708;
0; 2016-03-01 10:00:09.651 BRT; 0.000000; 0.000000; 0.000000; 0.000000;
1; 2016-03-01 10:01:13.798 BRT; -0.003024; -0.002784; -0.002080; -0.003292;
2; 2016-03-01 10:02:17.840 BRT; 0.000160; -0.000184; -0.001480; -0.001292;
3; 2016-03-01 10:03:21.955 BRT; -0.001352; -0.001384; -0.004600; -0.004292;
4; 2016-03-01 10:04:26.700 BRT; -0.004208; -0.004184; -0.007200; -0.007292;
5; 2016-03-01 10:05:30.880 BRT; 0.002000; 0.001416; 0.001280; 0.000708;
6; 2016-03-01 10:06:34.100 BRT; -0.000184; -0.000584; -0.003200; -0.002292;
7; 2016-03-01 10:07:38.110 BRT; -0.009232; -0.009184; -0.002000; -0.001292;
8; 2016-03-01 10:08:42.185 BRT; 0.000696; 0.000816; -0.006200; -0.006292;
9; 2016-03-01 10:09:46.221 BRT; -0.002080; -0.002584; -0.008720; -0.008292;
10; 2016-03-01 10:10:50.250 BRT; 0.000120; -0.000184; -0.002200; -0.002292;
11; 2016-03-01 10:11:54.263 BRT; 0.006744; 0.006016; -0.012640; -0.012292;
12; 2016-03-01 10:12:58.288 BRT; -0.000960; -0.000984; -0.010440; -0.010292;
13; 2016-03-01 10:14:02.323 BRT; -0.003952; -0.004584; 0.003440; 0.003708;
